Product page URL,Product name,Brand name,Retailer,Product description,Color,Original price,Sale price,Product image URL,Size availability
https://www.shopbop.com/bags000452-acne-studios/vp/v=1/1541577729.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2026391926&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_DB_73,Musubi Tote,Acne Studios,Shopbop,Acne Studios Musubi Tote,Dark Brown,"€1,695.92",,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/acndb/acndb3225410cb4/acndb3225410cb4_1737650684976_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/chanel-grey-raffia-deauville-small/vp/v=1/1568095211.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2059167537&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_DB_72,Chanel Grey Raffia Deauville Small Bag,Chanel,Shopbop,Chanel Chanel Grey Raffia Deauville Small Bag,Grey,"€4,366.99",,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/wgadb/wgadb3980210192/wgadb3980210192_1749832583004_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/bond-bag-suede-proenza-schouler/vp/v=1/1504876392.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2093961030&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_DB_71,Bond Bag in Suede,Proenza Schouler,Shopbop,Proenza Schouler Bond Bag in Suede,Chocolate,€669.89,,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/prosh/prosh2090411141/prosh2090411141_1750868045831_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/a10340-acne-studios/vp/v=1/1503384431.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2039495023&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_DB_70,Musubi Mini Shoulder Bag,Acne Studios,Shopbop,Acne Studios Musubi Mini Shoulder Bag,Taupe Beige,"€1,144.75",,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/acndb/acndb321451a510/acndb321451a510_1705616510651_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/bags000189-acne-studios/vp/v=1/1537801078.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2065461887&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_DB_69,Tote Bag,Acne Studios,Shopbop,Acne Studios Tote Bag,Mid Blue,€678.37,,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/acndb/acndb3235719251/acndb3235719251_1738092954904_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/days-carryall-paper-calf-proenza/vp/v=1/1526640385.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2007018072&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_DB_68,Days Carryall Tote in Paper Calf,Proenza Schouler,Shopbop,Proenza Schouler Days Carryall Tote in Paper Calf,Navy,"€1,687.44",,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/prosh/prosh209051d6a1/prosh209051d6a1_1750878861805_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/louis-vuitton-montorgueil-monogram-shopbop/vp/v=1/1530105174.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2029431863&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_DB_67,Louis Vuitton Montorgueil GM Monogram Tote,Louis Vuitton,Shopbop,Louis Vuitton Louis Vuitton Montorgueil GM Monogram Tote,Brown,"€1,267.70",,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/sbadb/sbadb3366711409/sbadb3366711409_1751382635780_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/large-chelsea-tote-soft-suede/vp/v=1/1574808758.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2075526904&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_DB_66,Large Chelsea Tote In Soft Suede,Proenza Schouler,Shopbop,Proenza Schouler Large Chelsea Tote In Soft Suede,Chocolate,"€1,517.85",,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/prosh/prosh2090811141/prosh2090811141_1752606889501_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/drink-martini-bag-wai-rio/vp/v=1/1534785288.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2045082081&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_NB_65,Drink Martini Bag,WAI WAI Rio,Shopbop,WAI WAI Rio Drink Martini Bag,906 - Martini,€285.76,,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/waiwa/waiwa3003424f0f/waiwa3003424f0f_1744312924080_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/altay-small-isabel-marant/vp/v=1/1596226642.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2005513319&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_DB_64,Altay Small Bag,Isabel Marant,Shopbop,Isabel Marant Altay Small Bag,Chocolate,€924.28,,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/ismdb/ismdb3225411141/ismdb3225411141_1753384973221_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/folded-card-holder-jil-sander/vp/v=1/1510687701.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2058484600&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_DB_63,Folded Card Holder,Jil Sander,Shopbop,Jil Sander Folded Card Holder,Steel,€211.99,,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/jlsan/jlsan3024412048/jlsan3024412048_1750268955284_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/dior-tote-bag-leather-shopbop/vp/v=1/1514286073.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2040234510&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_DB_62,"Dior Tote Bag, Leather",Dior,Shopbop,"Dior Dior Tote Bag, Leather",Black,"€1,653.52",,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/sbadb/sbadb336731071b/sbadb336731071b_1751308886951_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/essentials-embroidered-large-pouch-stoney/vp/v=1/1548439189.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2071446548&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_NB_61,"""Essentials"" Embroidered Large Pouch",Stoney Clover Lane,Shopbop,"Stoney Clover Lane ""Essentials"" Embroidered Large Pouch",Periwinkle,€86.49,,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/sclov/sclov3059811275/sclov3059811275_1741979146835_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/chanel-medium-classic-double-flap/vp/v=1/1581488459.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2049518890&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_DB_60,Chanel Medium Classic Double Flap Lambskin Shoulder Bag,Chanel,Shopbop,Chanel Chanel Medium Classic Double Flap Lambskin Shoulder Bag,Beige,"€5,808.53",,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/sbadb/sbadb3363412688/sbadb3363412688_1749833453126_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/louis-vuitton-neverfull-tote-bag/vp/v=1/1507946383.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2094572220&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_DB_59,"Louis Vuitton Neverfull MM Tote Bag, Damier Ebene",Louis Vuitton,Shopbop,"Louis Vuitton Louis Vuitton Neverfull MM Tote Bag, Damier Ebene",Brown,"€1,687.44",,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/sbadb/sbadb3346011409/sbadb3346011409_1743455151815_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/classic-large-pouch-stoney-clover/vp/v=1/1512483621.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2037538114&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_NB_58,Classic Large Pouch,Stoney Clover Lane,Shopbop,Stoney Clover Lane Classic Large Pouch,Bubble Gum,€66.14,,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/sclov/sclov3024211453/sclov3024211453_1644874024237_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/musubi-mini-acne-studios/vp/v=1/1563064394.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2022890531&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_DB_57,Musubi Mini Shoulder Bag,Acne Studios,Shopbop,Acne Studios Musubi Mini Shoulder Bag,White/Black,"€1,144.75",,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/acndb/acndb3213811656/acndb3213811656_1708473570623_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/sack-marc-jacobs/vp/v=1/1598790686.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2031315235&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_DB_56,The Sack Bag,Marc Jacobs,Shopbop,Marc Jacobs The Sack Bag,Black,€419.74,,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/mjadb/mjadb339511cd2d/mjadb339511cd2d_1747422968729_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/multipocket-micro-crossbody-dirty-snow/vp/v=1/1579317711.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2077851420&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_DB_55,Multipocket Micro Crossbody Dirty Snow Bag,Acne Studios,Shopbop,Acne Studios Multipocket Micro Crossbody Dirty Snow Bag,Grey,€890.36,,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/acndb/acndb3230110192/acndb3230110192_1733426158173_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/skano-isabel-marant/vp/v=1/1561540435.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2034607384&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_DB_54,Skano Belt Bag,Isabel Marant,Shopbop,Isabel Marant Skano Belt Bag,Cognac,€657.17,,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/ismdb/ismdb3183913711/ismdb3183913711_1717711639803_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/bum-bag-original-think-royln/vp/v=1/1571077302.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2059503909&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_NB_53,Original Bum Bag,Think Royln,Shopbop,Think Royln Original Bum Bag,Glossy Chocolate,€91.58,,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/think/think30243267aa/think30243267aa_1755038850932_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/sac-main-rabanne/vp/v=1/1500042933.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2099916968&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_DB_52,Sac A Main,rabanne,Shopbop,rabanne Sac A Main,Black / Gold,"€2,026.62",,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/pacoo/pacoo30800209bb/pacoo30800209bb_1752243328594_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/porter-tote-mini-matt-black/vp/v=1/1560503632.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2000364880&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_NB_51,Porter Tote Mini Matte Black,Vee Collective,Shopbop,Vee Collective Porter Tote Mini Matte Black,Matt Black,€202.66,,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/veeco/veeco300512144f/veeco300512144f_1708458992279_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/medium-croissant-bag-lemaire/vp/v=1/1572211364.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2040265136&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_DB_50,Medium Croissant Bag,Lemaire,Shopbop,Lemaire Medium Croissant Bag,Black,"€1,403.37",,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/lemai/lemai3037722b0d/lemai3037722b0d_1746138064717_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/chanel-black-suede-chevron-envelope/vp/v=1/1511257296.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2079158108&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_DB_49,Chanel Black Suede Chevron Envelope Flap Bag,Chanel,Shopbop,Chanel Chanel Black Suede Chevron Envelope Flap Bag,Black,"€4,197.40",,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/wgadb/wgadb392931071b/wgadb392931071b_1738697655395_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/chanel-black-calfskin-road-large/vp/v=1/1554943827.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2048679827&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_DB_48,Chanel Black Calfskin On The Road Large Bag,Chanel,Shopbop,Chanel Chanel Black Calfskin On The Road Large Bag,Black,"€3,349.44",,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/wgadb/wgadb399621071b/wgadb399621071b_1755613183308_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/dior-multi-trotter-rasta-double/vp/v=1/1542989866.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2099260106&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_DB_47,Dior Multi Trotter Rasta Double Saddle Bag,Dior,Shopbop,Dior Dior Multi Trotter Rasta Double Saddle Bag,Multi,"€2,331.89",,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/wgadb/wgadb39976102cb/wgadb39976102cb_1755622458444_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/prada-shoulder-bag-leather-shopbop/vp/v=1/1561363444.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2083906100&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_DB_46,Prada Shoulder Bag,Prada,Shopbop,Prada Prada Shoulder Bag,Pink,€975.15,,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/sbadb/sbadb3374111de9/sbadb3374111de9_1755370898505_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/glam-slam-wallet-chain-maison/vp/v=1/1584937726.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2006809742&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_DB_45,Glam Slam Wallet On Chain,Maison Margiela,Shopbop,Maison Margiela Glam Slam Wallet On Chain,Black,"€1,662.00",,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/margi/margi411751071b/margi411751071b_1752530632973_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/large-chelsea-tote-proenza-schouler/vp/v=1/1581123428.htm?os=false&breadcrumb=Shop+Women%27s%3EBags&folderID=13505&colorSin=2023591130&fm=browse-page-web&ref_=SB_PLP_PDP_W_BAGS_13505_DB_44,Large Chelsea Tote,Proenza Schouler,Shopbop,Proenza Schouler Large Chelsea Tote,Saddle,"€1,687.44",,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/prosh/prosh2080210401/prosh2080210401_1719003758519_2-0._QL90_UX1128_.jpg,One Size
