Product page URL,Product name,Brand name,Retailer,Product description,Color,Original price,Sale price,Product image URL,Size availability
https://www.shopbop.com/morgan-2531821-luv-lou/vp/v=1/1578682709.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2019929610&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_59,The Morgan Sunglasses,Luv Lou,Shopbop,Luv LouThe Morgan Sunglasses,Cream Tort,$180.00,$108.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/luvlo/luvlo3002226e3d/luvlo3002226e3d_1759331250939_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/jacqueline-necklace-brinker-eliza/vp/v=1/1542367606.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2028228336&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_58,Jacqueline Necklace,Brinker + Eliza,Shopbop,Brinker + ElizaJacqueline Necklace,Pearl,$198.00,$118.80,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/beliz/beliz3045134595/beliz3045134595_1763135817415_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/deepa-gurnani-jemena-earrings/vp/v=1/1551694677.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2074792567&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_57,Deepa by Deepa Gurnani Jemena Earrings,Deepa Gurnani,Shopbop,Deepa GurnaniDeepa by Deepa Gurnani Jemena Earrings,Ruby,$80.00,$48.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/deepa/deepa4106212623/deepa4106212623_1758737328525_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/flower-meets-pearl-necklace-roxanne/vp/v=1/1518042366.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2079865502&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_56,The Flower Meets The Pearl Necklace,Roxanne Assoulin,Shopbop,Roxanne AssoulinThe Flower Meets The Pearl Necklace,Shiny Gold,$135.00,$81.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/rasso/rasso3055616080/rasso3055616080_1758205378256_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/sari-metal-strass-gas-bijoux/vp/v=1/1528196439.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2038181919&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_55,Br Sari Metal Strass O Bracelet,GAS Bijoux,Shopbop,GAS BijouxBr Sari Metal Strass O Bracelet,Gold,$195.00,$117.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/gasbi/gasbi3042011739/gasbi3042011739_1758816742329_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/geneve-necklace-julietta/vp/v=1/1550971445.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2094371482&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_54,Geneve Necklace,Julietta,Shopbop,JuliettaGeneve Necklace,Navy,$237.00,$142.20,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/julet/julet30018124bd/julet30018124bd_1757021384609_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/gold-textured-hoop-pierced-earring/vp/v=1/1548970081.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2078993101&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_53,Gold Textured Hoop Pierced Earrings,Kenneth Jay Lane,Shopbop,Kenneth Jay LaneGold Textured Hoop Pierced Earrings,Polished Gold,$85.00,$51.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/kjlan/kjlan4151615130/kjlan4151615130_1759352986610_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/lou-drop-earrings-gorjana/vp/v=1/1502943601.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2082121693&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_52,Lou Drop Earrings,Gorjana,Shopbop,GorjanaLou Drop Earrings,Gold,$98.00,$58.80,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/gorja/gorja426151c8e8/gorja426151c8e8_1757619041301_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/small-heart-necklace-annika-inez/vp/v=1/1562282467.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2006378122&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_51,Small Heart Necklace,Annika Inez,Shopbop,Annika InezSmall Heart Necklace,Gold/Red String,$175.00,$105.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/annik/annik30035275d1/annik30035275d1_1760543104270_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/nowhere-license-plate-charm-abbode/vp/v=1/1558689037.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2003743403&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_50,NY or Nowhere License Plate Charm,Abbode,Shopbop,AbbodeNY or Nowhere License Plate Charm,White,$46.00,$27.60,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/abods/abods30012102ca/abods30012102ca_1759939519438_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/pearl-play-necklace-elsie-frieda/vp/v=1/1501297309.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2063130794&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_49,Pearl Play Necklace,Elsie Frieda,Shopbop,Elsie FriedaPearl Play Necklace,Tutti Frutti,$145.00,$87.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/elsie/elsie3001512737/elsie3001512737_1762277382259_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/necklace-dreams-maison-irem/vp/v=1/1561976437.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2050036344&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_48,Dreams Necklace,Maison Irem,Shopbop,Maison IremDreams Necklace,Red,$180.00,$108.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/mirem/mirem30382102d9/mirem30382102d9_1758734214741_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/nash-stiffened-wool-fedora-janessa/vp/v=1/1531434762.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2038768952&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_47,Nash Stiffened Wool Fedora,Janessa Leone,Shopbop,Janessa LeoneNash Stiffened Wool Fedora,Camel,$337.00,$202.20,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/janes/janes3030012408/janes3030012408_1757532094003_2-0._QL90_UX1128_.jpg,S
https://www.shopbop.com/turquoise-beaded-heart-necklace-mayamar/vp/v=1/1527265566.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2069239919&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_46,Turquoise Beaded Heart Necklace,MAYAMAR,Shopbop,MAYAMARTurquoise Beaded Heart Necklace,Turquoise,$128.00,$76.80,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/mayam/mayam300411272d/mayam300411272d_1764634655116_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/diana-triple-row-bracelet-lele/vp/v=1/1592746040.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2079335979&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_45,Diana Triple Row Bracelet,Lele Sadoughi,Shopbop,Lele SadoughiDiana Triple Row Bracelet,Gold,$225.00,$135.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/leles/leles313251c8e8/leles313251c8e8_1764631167864_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/california-dreamin-license-plate-charm/vp/v=1/1566291244.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2021306733&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_44,California Dreamin' License Plate Charm,Abbode,Shopbop,AbbodeCalifornia Dreamin' License Plate Charm,Pink,$46.00,$27.60,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/abods/abods3001111de9/abods3001111de9_1759939509365_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/naplack-15mm-belt-courreges/vp/v=1/1524558090.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2064066183&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_DB_43,AC Naplack 15mm Belt,Courrèges,Shopbop,CourrègesAC Naplack 15mm Belt,Black,$390.00,$234.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/courr/courr300351071b/courr300351071b_1758915208685_2-0._QL90_UX1128_.jpg,70
https://www.shopbop.com/anya-mixed-metal-marble-pony/vp/v=1/1568229195.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2021733483&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_42,Anya Mixed Metal Marble Pony Cuff,LELET NY,Shopbop,LELET NYAnya Mixed Metal Marble Pony Cuff,Olive,$148.00,$88.80,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/lelet/lelet3038811196/lelet3038811196_1762277772722_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/enamel-initial-necklaces-mayamar/vp/v=1/1535449870.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2037837233&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_41,Enamel Initial Necklaces,MAYAMAR,Shopbop,MAYAMAREnamel Initial Necklaces,D,$128.00,$64.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/mayam/mayam3003613345/mayam3003613345_1757968814206_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/rhey-clear-heaven-mayhem/vp/v=1/1559548335.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2033897175&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_40,Rhey Clear Glasses,Heaven Mayhem,Shopbop,Heaven MayhemRhey Clear Glasses,BLACK & CLEAR,$160.00,$96.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/heavn/heavn3010323c2c/heavn3010323c2c_1759518651546_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/mary-necklace-li-studio/vp/v=1/1518584308.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2007243982&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_39,The Mary Necklace,LIÉ STUDIO,Shopbop,LIÉ STUDIOThe Mary Necklace,Beige Topaz,$300.00,$180.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/liest/liest300632731b/liest300632731b_1763744601803_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/camila-necklace-gorjana/vp/v=1/1503939051.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2046217788&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_38,Camila Necklace,Gorjana,Shopbop,GorjanaCamila Necklace,Gold,$88.00,$52.80,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/gorja/gorja426241c8e8/gorja426241c8e8_1757619120366_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/semi-western-belt-andersons/vp/v=1/1517615072.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2029498532&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_37,Semi Western Belt,Anderson's,Shopbop,Anderson'sSemi Western Belt,Brown,$230.00,$138.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/ander/ander3010111409/ander3010111409_1755619221179_2-0._QL90_UX1128_.jpg,70
https://www.shopbop.com/auden-draped-bow-hair-clip/vp/v=1/1512779031.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2094763483&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_36,Auden Draped Bow Hair Clip,Loeffler Randall,Shopbop,Loeffler RandallAuden Draped Bow Hair Clip,Black,$75.00,$45.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/loeff/loeff4250822b0d/loeff4250822b0d_1762384218461_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/cheers-charm-abbode/vp/v=1/1568198612.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2092180564&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_35,Cheers! Charm,Abbode,Shopbop,AbbodeCheers! Charm,White,$46.00,$27.60,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/abods/abods30013102ca/abods30013102ca_1759939500762_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/lucky-mini-charm-necklace-gorjana/vp/v=1/1556203980.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2006034528&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_34,Lucky Mini Charm Necklace,Gorjana,Shopbop,GorjanaLucky Mini Charm Necklace,Gold,$90.00,$54.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/gorja/gorja426191c8e8/gorja426191c8e8_1757607052492_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/harbor-bracelet-set-gorjana/vp/v=1/1500283051.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2060973584&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_33,Harbor Bracelet Set,Gorjana,Shopbop,GorjanaHarbor Bracelet Set,Mother of Pearl,$58.00,$34.80,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/gorja/gorja4261811069/gorja4261811069_1758304655956_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/small-heart-necklace-annika-inez/vp/v=1/1567620575.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2057471140&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_32,Small Heart Necklace,Annika Inez,Shopbop,Annika InezSmall Heart Necklace,Silver,$145.00,$87.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/annik/annik3003412208/annik3003412208_1760540208717_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/skinny-double-fastener-leather-belt/vp/v=1/1520502827.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2077922940&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_31,Skinny Double Fastener Leather Belt,Anderson's,Shopbop,Anderson'sSkinny Double Fastener Leather Belt,Tan,$205.00,$123.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/ander/ander3010211841/ander3010211841_1755619070131_2-0._QL90_UX1128_.jpg,70
https://www.shopbop.com/alaya-earring-cult-gaia/vp/v=1/1595800802.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2010168399&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_30,Alaya Earrings,Cult Gaia,Shopbop,Cult GaiaAlaya Earrings,Rose Water,$258.00,$154.80,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/cultg/cultg3155023349/cultg3155023349_1764013990154_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/blair-bracelet-baublebar/vp/v=1/1544212272.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2009665195&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_29,Blair Bracelet,BaubleBar,Shopbop,BaubleBarBlair Bracelet,Clear,$48.00,$28.80,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/baubl/baubl3069711456/baubl3069711456_1761757411363_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/meg-necklace-brinker-eliza/vp/v=1/1575030651.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2082218476&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_28,Meg Necklace,Brinker + Eliza,Shopbop,Brinker + ElizaMeg Necklace,Kyanite/Aquamarine,$248.00,$148.80,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/beliz/beliz3046027c47/beliz3046027c47_1763135815011_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/onyx-rectangle-bold-earring-mayamar/vp/v=1/1573487085.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2006915571&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_27,Onyx Rectangle Bold Earrings,MAYAMAR,Shopbop,MAYAMAROnyx Rectangle Bold Earrings,ONYX,$190.00,$114.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/mayam/mayam3004313347/mayam3004313347_1764619776824_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/kiko-janessa-leone/vp/v=1/1544545536.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2073738604&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_26,Kiko Hat,Janessa Leone,Shopbop,Janessa LeoneKiko Hat,Dark Olive,$287.00,$172.20,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/janes/janes3029812977/janes3029812977_1760386451375_2-0._QL90_UX1128_.jpg,S
https://www.shopbop.com/kyra-b-low-belt/vp/v=1/1514254785.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2009587842&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_25,Kyra Belt,B-Low The Belt,Shopbop,B-Low The BeltKyra Belt,Midnight/Gold,$156.00,$93.60,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/bloww/bloww4062314582/bloww4062314582_1759252574132_2-0._QL90_UX1128_.jpg,XS
https://www.shopbop.com/onyx-shell-necklace-mayamar/vp/v=1/1524956808.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2053615892&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_24,Onyx Shell Necklace,MAYAMAR,Shopbop,MAYAMAROnyx Shell Necklace,ONYX,$130.00,$78.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/mayam/mayam3005513347/mayam3005513347_1764634657455_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/ersa-necklace-jennifer-behr/vp/v=1/1504878225.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2062113889&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_23,Ersa Necklace,Jennifer Behr,Shopbop,Jennifer BehrErsa Necklace,Amazonite,$225.00,$135.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/jbehr/jbehr3086751680/jbehr3086751680_1763408421648_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/double-stone-pierced-earring-kenneth/vp/v=1/1512903379.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2063678386&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_22,Double Stone Earrings,Kenneth Jay Lane,Shopbop,Kenneth Jay LaneDouble Stone Earrings,Amethyst/Pearl,$75.00,$45.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/kjlan/kjlan415312754d/kjlan415312754d_1759937128590_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/pack-socks-adidas-x-wales/vp/v=1/1570755261.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2048247269&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_21,Adidas x Wales Bonner 2 Pack Socks,Adidas x Wales Bonner,Shopbop,Adidas x Wales BonnerAdidas x Wales Bonner 2 Pack Socks,Chalk White/Night Navy,$80.00,$48.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/awbon/awbon30021283bc/awbon30021283bc_1760474281612_2-0._QL90_UX1128_.jpg,XS
https://www.shopbop.com/venus-check-1996-rws-acne/vp/v=1/1506998692.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2058834255&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_DB_20,Venus Check 1996 Rws Scarf,Acne Studios,Shopbop,Acne StudiosVenus Check 1996 Rws Scarf,Pink/Fuchsia,$390.00,$234.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/acndb/acndb3244925c5d/acndb3244925c5d_1759785213175_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/newport-drop-earrings-gorjana/vp/v=1/1539963930.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2071823121&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_19,Newport Drop Earrings,Gorjana,Shopbop,GorjanaNewport Drop Earrings,Gold,$95.00,$57.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/gorja/gorja426281c8e8/gorja426281c8e8_1757608365204_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/western-mini-charm-necklace-gorjana/vp/v=1/1571349472.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2059356424&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_18,Western Mini Charm Necklace,Gorjana,Shopbop,GorjanaWestern Mini Charm Necklace,Gold,$90.00,$54.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/gorja/gorja426111c8e8/gorja426111c8e8_1758301197394_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/gigi-belt-tory-burch/vp/v=1/1528697263.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2031775872&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_17,Eleanor Buckle Belt,Tory Burch,Shopbop,Tory BurchEleanor Buckle Belt,Dark Carmine/Silver,$210.00,$126.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/toryb/toryb5113324d75/toryb5113324d75_1755301429053_2-0._QL90_UX1128_.jpg,XS
https://www.shopbop.com/poppy-gem-necklace-gorjana/vp/v=1/1554407606.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2055452333&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_16,Poppy Gem Necklace,Gorjana,Shopbop,GorjanaPoppy Gem Necklace,Aventurine,$75.00,$45.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/gorja/gorja4261312828/gorja4261312828_1757953560922_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/gigi-stripe-necklace-gorjana/vp/v=1/1576171603.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2021767900&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_15,Gigi Stripe Necklace,Gorjana,Shopbop,GorjanaGigi Stripe Necklace,Miami,$75.00,$45.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/gorja/gorja4261231716/gorja4261231716_1757953706578_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/small-polished-gold-braided-edge/vp/v=1/1538512700.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2053561282&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_14,Small Polished Gold Braided Edges with Center Button Earrings,Kenneth Jay Lane,Shopbop,Kenneth Jay LaneSmall Polished Gold Braided Edges with Center Button Earrings,Black,$75.00,$45.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/kjlan/kjlan4152622b0d/kjlan4152622b0d_1759939061288_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/cable-chain-belt-roxanne-assoulin/vp/v=1/1578288457.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2041727551&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_13,The Cable Chain Belt,Roxanne Assoulin,Shopbop,Roxanne AssoulinThe Cable Chain Belt,Gold,$160.00,$96.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/rasso/rasso3058411739/rasso3058411739_1761237990196_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/scrunchie-hunza-g/vp/v=1/1567301644.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2073839501&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_12,Scrunchie,Hunza G,Shopbop,Hunza GScrunchie,Metallic Mint,$30.00,$9.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/hunza/hunza30349252ec/hunza30349252ec_1751293001431_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/treat-earring-heaven-mayhem/vp/v=1/1556769889.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2062991254&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_11,Treat Earrings,Heaven Mayhem,Shopbop,Heaven MayhemTreat Earrings,Gold,$108.00,$64.80,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/heavn/heavn3010411739/heavn3010411739_1761670960044_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/oona-rolled-top-socks-stems/vp/v=1/1563134391.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2053524014&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_10,Oona Rolled Top Socks 2 Pack,Stems,Shopbop,StemsOona Rolled Top Socks 2 Pack,Black,$34.00,$20.40,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/stems/stems301741071b/stems301741071b_1757085112387_2-0._QL90_UX1128_.jpg,One Size
